,Tidsperiode,Kvalitetsindikator,Måltall,komnr,Verdi,Sektor,Nivå
5102,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5103,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5104,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5105,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5106,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5107,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5108,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5109,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5110,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5111,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5112,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5113,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5114,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5115,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5116,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5117,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1828,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5118,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1828,31.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5119,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1828,33.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5120,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1828,42.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5121,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1828,43.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5122,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3023,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5123,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3023,5.405,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5124,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,6.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5125,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3023,8.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5126,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5127,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3023,12.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5128,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3023,12.626,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5129,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3023,13.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5130,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3023,18.721,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5131,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,19.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5132,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3023,19.091,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5133,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,21.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5134,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3023,25.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5135,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,26.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5136,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3023,26.02,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5137,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3023,26.316,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5138,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,36.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5139,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3023,41.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5140,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3023,42.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5141,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,46.341,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5142,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3023,47.059,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5143,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,50.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5144,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,50.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5145,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3023,50.98,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5146,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3023,51.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5147,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3023,59.091,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5148,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3023,196.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5149,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3023,198.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5150,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3023,219.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5151,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3023,220.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5152,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3023,222.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5153,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5154,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5155,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5156,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5157,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5158,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5159,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5160,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5161,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5162,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5163,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3822,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5164,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3822,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5165,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3822,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5166,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3822,10.87,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5167,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3822,15.909,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5168,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3822,38.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5169,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3822,40.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5170,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3822,41.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5171,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3822,44.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5172,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3822,46.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5173,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3031,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5174,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3031,6.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5175,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3031,8.235,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5176,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3031,9.063,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
5177,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3031,10.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
