,komnr,variable,2015,2016,2017,2018,2019,2020,2021
1863,3816,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",27.0,33.0,42.0,36.0,46.0,34.0,40.0
1864,3817,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",15.0,8.0,13.0,,5.0,23.0,38.0
1865,3817,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",12.0,12.0,11.0,,28.0,36.0,41.0
1866,3817,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",7.0,5.0,6.0,,5.0,14.0,18.0
1867,3817,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",71.0,56.0,64.0,61.0,63.0,73.0,97.0
1868,3817,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",59.0,78.0,72.0,72.0,68.0,72.0,66.0
1869,3817,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",122.0,123.0,124.0,121.0,107.0,103.0,99.0
1870,3817,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",69.0,80.0,82.0,75.0,73.0,71.0,77.0
1871,3817,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",99.0,108.0,89.0,87.0,101.0,90.0,93.0
1872,3817,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",22.0,13.0,19.0,,10.0,37.0,56.0
1873,3818,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",12.0,12.0,,7.0,8.0,11.0,13.0
1874,3818,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",33.0,32.0,,30.0,30.0,31.0,27.0
1875,3818,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",7.0,5.0,,10.0,10.0,11.0,12.0
1876,3818,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",52.0,49.0,45.0,47.0,48.0,53.0,52.0
1877,3818,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",24.0,23.0,21.0,27.0,29.0,31.0,28.0
1878,3818,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",48.0,51.0,43.0,52.0,52.0,56.0,55.0
1879,3818,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",45.0,30.0,39.0,41.0,46.0,47.0,55.0
1880,3818,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",155.0,132.0,132.0,125.0,122.0,127.0,125.0
1881,3818,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",19.0,17.0,,17.0,18.0,22.0,25.0
1882,3819,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
1883,3819,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
1884,3819,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
1885,3819,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",8.0,9.0,9.0,10.0,7.0,,6.0
1886,3819,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",15.0,15.0,18.0,19.0,17.0,17.0,19.0
1887,3819,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",21.0,26.0,19.0,21.0,26.0,20.0,24.0
1888,3819,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",15.0,7.0,10.0,9.0,10.0,10.0,11.0
1889,3819,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",40.0,35.0,39.0,37.0,33.0,34.0,34.0
1890,3819,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
1891,3820,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,10.0,5.0,12.0,11.0,9.0,8.0
1892,3820,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,7.0,6.0,6.0,5.0,7.0,8.0
1893,3820,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,6.0,6.0,5.0,8.0,7.0,8.0
1894,3820,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",17.0,23.0,17.0,23.0,24.0,23.0,24.0
1895,3820,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",23.0,25.0,35.0,37.0,28.0,27.0,24.0
1896,3820,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",46.0,43.0,37.0,33.0,40.0,50.0,44.0
1897,3820,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",10.0,14.0,24.0,28.0,36.0,21.0,22.0
1898,3820,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",58.0,47.0,53.0,48.0,39.0,45.0,45.0
1899,3820,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,16.0,11.0,17.0,19.0,16.0,16.0
1900,3821,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
1901,3821,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
1902,3821,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
1903,3821,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",14.0,18.0,22.0,22.0,25.0,20.0,14.0
1904,3821,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",9.0,11.0,11.0,11.0,10.0,13.0,12.0
1905,3821,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",34.0,35.0,30.0,26.0,29.0,30.0,32.0
1906,3821,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",9.0,9.0,14.0,21.0,19.0,39.0,45.0
1907,3821,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",49.0,41.0,44.0,43.0,44.0,60.0,59.0
1908,3821,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
1909,3822,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
1910,3822,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
1911,3822,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
1912,3822,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",14.0,12.0,8.0,9.0,9.0,15.0,18.0
1913,3822,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",18.0,14.0,16.0,11.0,13.0,13.0,15.0
1914,3822,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",14.0,24.0,25.0,26.0,21.0,19.0,24.0
1915,3822,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",16.0,11.0,12.0,10.0,10.0,14.0,19.0
1916,3822,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",26.0,19.0,26.0,25.0,28.0,22.0,16.0
1917,3822,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
1918,3823,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
1919,3823,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
1920,3823,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
1921,3823,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",6.0,7.0,6.0,6.0,12.0,9.0,11.0
1922,3823,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",,,,,9.0,6.0,7.0
1923,3823,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",,,,,18.0,21.0,13.0
1924,3823,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",10.0,9.0,12.0,16.0,14.0,24.0,25.0
1925,3823,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",26.0,25.0,25.0,30.0,35.0,37.0,34.0
1926,3823,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
1927,3824,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",5.0,12.0,12.0,10.0,7.0,,11.0
1928,3824,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",11.0,13.0,12.0,16.0,17.0,,12.0
1929,3824,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",6.0,5.0,10.0,10.0,5.0,,6.0
1930,3824,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",22.0,30.0,34.0,36.0,29.0,26.0,29.0
1931,3824,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",33.0,39.0,38.0,31.0,32.0,36.0,35.0
1932,3824,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",28.0,25.0,23.0,23.0,34.0,34.0,29.0
1933,3824,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",26.0,22.0,32.0,40.0,45.0,54.0,64.0
1934,3824,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",34.0,37.0,40.0,50.0,44.0,45.0,54.0
1935,3824,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",11.0,17.0,22.0,20.0,12.0,,17.0
1936,3825,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",12.0,14.0,12.0,16.0,15.0,14.0,11.0
1937,3825,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",15.0,17.0,14.0,13.0,14.0,11.0,15.0
1938,3825,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",8.0,6.0,6.0,9.0,7.0,7.0,8.0
1939,3825,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",35.0,37.0,32.0,38.0,36.0,32.0,34.0
1940,3825,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",32.0,43.0,37.0,33.0,40.0,42.0,39.0
1941,3825,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",45.0,55.0,61.0,63.0,60.0,57.0,59.0
1942,3825,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",66.0,65.0,63.0,49.0,57.0,61.0,67.0
1943,3825,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",62.0,53.0,59.0,53.0,63.0,59.0,61.0
1944,3825,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",20.0,20.0,18.0,25.0,22.0,21.0,19.0
1945,4201,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",5.0,,6.0,12.0,10.0,9.0,7.0
1946,4201,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",37.0,,34.0,38.0,38.0,33.0,31.0
1947,4201,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",7.0,,6.0,5.0,6.0,6.0,7.0
1948,4201,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",49.0,43.0,46.0,55.0,54.0,48.0,45.0
1949,4201,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",83.0,97.0,86.0,84.0,87.0,84.0,74.0
1950,4201,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",67.0,79.0,74.0,70.0,95.0,77.0,72.0
1951,4201,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",65.0,74.0,71.0,67.0,64.0,54.0,53.0
1952,4201,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",68.0,68.0,68.0,74.0,82.0,91.0,111.0
1953,4201,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",12.0,,12.0,17.0,16.0,15.0,14.0
1954,4202,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",56.0,61.0,60.0,80.0,54.0,46.0,50.0
1955,4202,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",77.0,76.0,75.0,81.0,87.0,89.0,81.0
1956,4202,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",32.0,28.0,22.0,22.0,24.0,31.0,40.0
1957,4202,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",165.0,165.0,157.0,183.0,165.0,166.0,171.0
1958,4202,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",160.0,156.0,176.0,163.0,144.0,141.0,161.0
1959,4202,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",183.0,156.0,145.0,171.0,135.0,183.0,209.0
1960,4202,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",156.0,163.0,200.0,247.0,258.0,235.0,234.0
1961,4202,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",116.0,119.0,104.0,128.0,111.0,124.0,127.0
1962,4202,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",88.0,89.0,82.0,102.0,78.0,77.0,90.0
1963,4203,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",40.0,39.0,69.0,79.0,85.0,77.0,92.0
1964,4203,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",132.0,127.0,133.0,133.0,123.0,125.0,123.0
1965,4203,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",28.0,29.0,47.0,49.0,56.0,52.0,48.0
1966,4203,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",200.0,195.0,249.0,261.0,264.0,254.0,263.0
1967,4203,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",326.0,313.0,349.0,319.0,313.0,324.0,325.0
1968,4203,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",313.0,318.0,355.0,387.0,370.0,408.0,425.0
1969,4203,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",379.0,363.0,335.0,355.0,397.0,327.0,304.0
1970,4203,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",459.0,451.0,341.0,327.0,309.0,291.0,284.0
1971,4203,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",68.0,68.0,116.0,128.0,141.0,129.0,140.0
1972,4204,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",99.0,111.0,125.0,122.0,142.0,152.0,162.0
1973,4204,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",418.0,531.0,541.0,521.0,541.0,384.0,530.0
1974,4204,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",82.0,98.0,95.0,99.0,99.0,107.0,100.0
1975,4204,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",691.0,740.0,761.0,742.0,782.0,643.0,792.0
1976,4204,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",1006.0,1078.0,1028.0,1121.0,1144.0,1022.0,1171.0
1977,4204,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",833.0,865.0,866.0,908.0,928.0,922.0,1066.0
1978,4204,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",572.0,628.0,677.0,850.0,842.0,731.0,728.0
1979,4204,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",661.0,663.0,643.0,684.0,703.0,626.0,622.0
1980,4204,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",181.0,209.0,220.0,221.0,241.0,259.0,262.0
1981,4205,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",37.0,49.0,52.0,54.0,37.0,73.0,72.0
1982,4205,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",61.0,57.0,64.0,69.0,39.0,81.0,87.0
1983,4205,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",15.0,19.0,22.0,21.0,15.0,27.0,23.0
1984,4205,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",123.0,146.0,153.0,164.0,120.0,181.0,182.0
1985,4205,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",188.0,191.0,214.0,270.0,208.0,225.0,207.0
1986,4205,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",191.0,181.0,182.0,187.0,184.0,184.0,194.0
1987,4205,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",222.0,246.0,206.0,233.0,185.0,297.0,333.0
1988,4205,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",175.0,169.0,174.0,169.0,143.0,159.0,180.0
1989,4205,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",52.0,68.0,74.0,75.0,52.0,100.0,95.0
1990,4206,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",18.0,14.0,24.0,48.0,53.0,55.0,49.0
1991,4206,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",22.0,24.0,29.0,31.0,34.0,42.0,31.0
1992,4206,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",9.0,14.0,12.0,14.0,20.0,21.0,37.0
1993,4206,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",49.0,52.0,65.0,93.0,107.0,118.0,117.0
1994,4206,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",46.0,40.0,55.0,55.0,80.0,72.0,87.0
1995,4206,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",98.0,116.0,121.0,124.0,139.0,117.0,126.0
1996,4206,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",95.0,100.0,138.0,175.0,162.0,209.0,228.0
1997,4206,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",107.0,98.0,90.0,93.0,85.0,85.0,90.0
1998,4206,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",27.0,28.0,36.0,62.0,73.0,76.0,86.0
1999,4207,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",7.0,13.0,16.0,20.0,20.0,23.0,30.0
2000,4207,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",38.0,48.0,48.0,50.0,54.0,57.0,55.0
2001,4207,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",6.0,11.0,12.0,14.0,16.0,17.0,17.0
2002,4207,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",51.0,72.0,76.0,84.0,90.0,97.0,102.0
2003,4207,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",92.0,88.0,83.0,92.0,94.0,82.0,85.0
2004,4207,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",86.0,95.0,88.0,82.0,85.0,80.0,76.0
2005,4207,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",72.0,79.0,79.0,68.0,70.0,73.0,91.0
2006,4207,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",164.0,160.0,137.0,118.0,113.0,113.0,115.0
2007,4207,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",13.0,24.0,28.0,34.0,36.0,40.0,47.0
2008,4211,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2009,4211,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2010,4211,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2011,4211,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",18.0,22.0,19.0,22.0,22.0,18.0,18.0
2012,4211,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",23.0,28.0,25.0,19.0,22.0,21.0,19.0
2013,4211,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",30.0,32.0,33.0,29.0,23.0,23.0,24.0
2014,4211,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",43.0,46.0,39.0,27.0,24.0,25.0,24.0
2015,4211,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",50.0,42.0,39.0,39.0,35.0,38.0,34.0
2016,4211,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2017,4212,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2018,4212,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2019,4212,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2020,4212,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",11.0,15.0,16.0,20.0,16.0,14.0,13.0
2021,4212,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",8.0,8.0,6.0,10.0,10.0,14.0,16.0
2022,4212,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",21.0,16.0,16.0,24.0,16.0,22.0,21.0
2023,4212,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",25.0,17.0,17.0,43.0,41.0,34.0,36.0
2024,4212,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",45.0,42.0,46.0,27.0,35.0,22.0,24.0
2025,4212,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2026,4213,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",9.0,10.0,15.0,19.0,21.0,19.0,26.0
2027,4213,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",19.0,17.0,19.0,20.0,22.0,24.0,25.0
2028,4213,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",5.0,7.0,12.0,10.0,10.0,8.0,11.0
2029,4213,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",33.0,34.0,46.0,49.0,53.0,51.0,62.0
2030,4213,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",86.0,85.0,77.0,78.0,79.0,73.0,76.0
2031,4213,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",93.0,93.0,85.0,89.0,85.0,79.0,68.0
2032,4213,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",83.0,83.0,84.0,92.0,99.0,95.0,107.0
2033,4213,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",99.0,64.0,61.0,59.0,57.0,61.0,60.0
2034,4213,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",14.0,17.0,27.0,29.0,31.0,27.0,37.0
2035,4214,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,6.0,9.0,8.0
2036,4214,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,18.0,20.0,22.0
2037,4214,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,5.0,10.0,8.0
2038,4214,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",33.0,31.0,30.0,29.0,29.0,39.0,38.0
2039,4214,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",45.0,47.0,46.0,43.0,34.0,37.0,36.0
2040,4214,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",46.0,45.0,40.0,45.0,47.0,51.0,37.0
2041,4214,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",61.0,74.0,84.0,106.0,101.0,116.0,88.0
2042,4214,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",45.0,48.0,50.0,46.0,47.0,55.0,42.0
2043,4214,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,11.0,19.0,16.0
2044,4215,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,8.0
2045,4215,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,46.0
2046,4215,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,9.0
2047,4215,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",59.0,58.0,57.0,55.0,55.0,61.0,63.0
2048,4215,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",73.0,92.0,82.0,82.0,85.0,72.0,76.0
2049,4215,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",46.0,55.0,54.0,67.0,69.0,66.0,70.0
2050,4215,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",131.0,145.0,149.0,153.0,134.0,112.0,112.0
2051,4215,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",101.0,113.0,108.0,100.0,101.0,95.0,100.0
2052,4215,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,17.0
2053,4216,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,6.0,14.0,15.0,16.0
2054,4216,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,27.0,27.0,30.0,26.0
2055,4216,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,6.0,10.0,7.0,5.0
2056,4216,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",22.0,31.0,36.0,39.0,51.0,52.0,47.0
